"date","latitude","longitude","redd_id","velocity","redd_count","run","species","depth_m","num_of_fish_on_redd"
2011-11-15,39.219386202,-121.305076027,"20111115 033",0.93,1,"not recorded","chinook",0.58,0
2011-11-15,39.224265833,-121.309046452,"20111115 034",0.485,1,"not recorded","chinook",0.96,0
2011-11-15,39.229574661,-121.327944978,"20111115 035",0.74,1,"not recorded","chinook",0.6,0
2011-11-15,39.229419687,-121.32791875,"20111115 036",0.74,1,"not recorded","chinook",0.46,0
2011-11-15,39.22915518,-121.327887517,"20111115 037",0.84,1,"not recorded","chinook",0.32,0
2011-11-15,39.226794213,-121.327352878,"20111115 038",0.63,1,"not recorded","chinook",0.68,0
2011-11-15,39.226772416,-121.327285703,"20111115 039",0.79,1,"not recorded","chinook",0.58,0
2011-11-15,39.226723021,-121.327255517,"20111115 040",0.79,1,"not recorded","chinook",0.6,0
2011-11-15,39.226708517,-121.327290345,"20111115 041",0.58,1,"not recorded","chinook",0.66,0
2011-11-15,39.226707884,-121.3273491,"20111115 042",0.65,1,"not recorded","chinook",0.58,0
2011-11-15,39.226609653,-121.327332218,"20111115 043",0.58,1,"not recorded","chinook",0.6,0
2011-11-15,39.226639469,-121.327275174,"20111115 044",1.13,1,"not recorded","chinook",0.7,0
2011-11-15,39.220919764,-121.328838837,"20111115 045",0.82,1,"not recorded","chinook",1.06,0
2011-11-15,39.220743896,-121.328970184,"20111115 046",0.935,1,"not recorded","chinook",0.94,0
2011-11-15,39.220653476,-121.329050741,"20111115 047",0.99,1,"not recorded","chinook",0.8,0
2011-11-15,39.220539913,-121.329154663,"20111115 048",1.08,1,"not recorded","chinook",0.74,0
2011-11-15,39.220936579,-121.329096034,"20111115 049",0.71,1,"not recorded","chinook",0.52,0
2011-11-15,39.220920914,-121.329161462,"20111115 050",0.74,1,"not recorded","chinook",0.34,0
2011-11-15,39.220871855,-121.32917352,"20111115 051",0.76,1,"not recorded","chinook",0.36,1
2011-11-15,39.220824288,-121.329126229,"20111115 052",0.86,1,"not recorded","chinook",0.52,0
2011-11-15,39.22075291,-121.329337396,"20111115 053",0.44,1,"not recorded","chinook",0.3,0
2011-11-15,39.220498987,-121.329358932,"20111115 054",0.99,1,"not recorded","chinook",0.58,0
2011-11-15,39.220403864,-121.329518985,"20111115 055",0.59,1,"not recorded","chinook",0.52,0
2011-11-15,39.220400456,-121.32958325,"20111115 056",0.58,1,"not recorded","chinook",0.36,1
2011-11-16,39.21983177,-121.358887576,"20111116 001",0.66,1,"not recorded","chinook",0.49,0
2011-11-16,39.219779317,-121.358950047,"20111116 002",0.65,1,"not recorded","chinook",0.41,0
2011-11-16,39.219754146,-121.358862055,"20111116 003",0.83,1,"not recorded","chinook",0.44,0
2011-11-16,39.219780763,-121.358806349,"20111116 004",0.79,1,"not recorded","chinook",0.5,0
2011-11-16,39.21978922,-121.358723801,"20111116 005",0.81,1,"not recorded","chinook",0.58,1
2011-11-16,39.219749935,-121.358589878,"20111116 006",0.98,1,"not recorded","chinook",0.57,0
2011-11-16,39.219776259,-121.358457206,"20111116 007",0.84,1,"not recorded","chinook",0.6,0
2011-11-16,39.219693496,-121.358541643,"20111116 008",1.08,1,"not recorded","chinook",0.54,0
2011-11-16,39.219648434,-121.358661504,"20111116 009",1.09,1,"not recorded","chinook",0.56,0
2011-11-16,39.219694835,-121.358781049,"20111116 010",1.03,1,"not recorded","chinook",0.46,0
2011-11-16,39.219601814,-121.358954662,"20111116 011",0.82,1,"not recorded","chinook",0.22,0
2011-11-16,39.219577601,-121.358857104,"20111116 012",1.43,1,"not recorded","chinook",0.36,0
2011-11-16,39.218056766,-121.359532796,"20111116 013",0.63,1,"not recorded","chinook",0.64,0
2011-11-16,39.217745198,-121.359633477,"20111116 014",0.87,1,"not recorded","chinook",0.58,0
2011-11-16,39.217601325,-121.35964303,"20111116 015",0.8,1,"not recorded","chinook",0.48,0
2011-11-16,39.217363304,-121.359755822,"20111116 016",0.4,1,"not recorded","chinook",0.46,0
2011-11-16,39.217137842,-121.360173588,"20111116 017",0.77,1,"not recorded","chinook",0.52,1
2011-11-16,39.220532262,-121.380000482,"20111116 018",0.56,1,"not recorded","chinook",0.3,0
2011-11-16,39.22058123,-121.380003868,"20111116 019",0.93,1,"not recorded","chinook",0.6,0
2011-11-16,39.220552576,-121.380132486,"20111116 020",0.56,1,"not recorded","chinook",0.2,0
2011-11-16,39.22056018,-121.38024134,"20111116 021",0.97,1,"not recorded","chinook",0.2,0
2011-11-16,39.220569749,-121.38028254,"20111116 022",0.8,1,"not recorded","chinook",0.22,0
2011-11-16,39.220583395,-121.380336177,"20111116 023",0.95,1,"not recorded","chinook",0.3,1
2011-11-16,39.220614722,-121.380473534,"20111116 024",0.84,1,"not recorded","chinook",0.33,0
2011-11-16,39.220392561,-121.380182286,"20111116 025",0.91,1,"not recorded","chinook",0.42,0
2011-11-16,39.220460747,-121.3802945,"20111116 026",0.41,1,"not recorded","chinook",0.19,1
2011-11-16,39.220545644,-121.386181813,"20111116 027",0.87,1,"not recorded","chinook",0.51,0
2011-11-16,39.220559136,-121.386311797,"20111116 028",1.04,1,"not recorded","chinook",0.51,0
2011-11-16,39.220442012,-121.386236175,"20111116 029",0.94,1,"not recorded","chinook",0.3,0
2011-11-16,39.220444906,-121.386321849,"20111116 030",0.69,1,"not recorded","chinook",0.31,0
2011-11-16,39.220419669,-121.386383035,"20111116 031",0.87,1,"not recorded","chinook",0.26,0
2011-11-16,39.22532955,-121.397490567,"20111116 032",0.95,1,"not recorded","chinook",0.53,0
2011-11-16,39.216591891,-121.421810649,"20111116 033",0.75,1,"not recorded","chinook",0.62,0
2011-11-16,39.21653072,-121.422039453,"20111116 034",0.52,1,"not recorded","chinook",0.3,0
2011-11-16,39.216584615,-121.422046623,"20111116 035",0.67,1,"not recorded","chinook",0.38,0
2011-11-16,39.216590812,-121.422155357,"20111116 036",0.8,1,"not recorded","chinook",0.62,0
2011-11-16,39.216533539,-121.422206852,"20111116 037",0.92,1,"not recorded","chinook",0.28,0
2011-11-16,39.216538054,-121.42230578,"20111116 038",1.01,1,"not recorded","chinook",0.4,0
2011-11-16,39.216536241,-121.422431227,"20111116 039",1.2,1,"not recorded","chinook",0.48,0
2011-11-16,39.216469383,-121.422405177,"20111116 040",0.53,1,"not recorded","chinook",0.34,0
2011-11-16,39.216441934,-121.422450974,"20111116 041",0.53,1,"not recorded","chinook",0.32,0
2011-11-16,39.216490408,-121.42249683,"20111116 042",0.59,1,"not recorded","chinook",0.4,0
2011-11-16,39.21647541,-121.422603583,"20111116 043",1.38,1,"not recorded","chinook",0.46,0
2011-11-16,39.216890495,-121.422202058,"20111116 044",0.61,1,"not recorded","chinook",0.32,0
2011-11-16,39.216817472,-121.422390402,"20111116 045",0.98,1,"not recorded","chinook",0.5,0
2011-11-16,39.216843911,-121.422475866,"20111116 046",0.63,1,"not recorded","chinook",0.28,0
2011-11-16,39.21679876,-121.422489602,"20111116 047",0.74,1,"not recorded","chinook",0.58,0
2011-11-16,39.216760488,-121.422619517,"20111116 048",1.03,1,"not recorded","chinook",0.42,0
2011-11-16,39.216775575,-121.42270421,"20111116 049",0.74,1,"not recorded","chinook",0.3,0
2011-11-17,39.148575514,-121.574011927,"20111117 001",0.54,1,"not recorded","chinook",0.66,0
2011-11-17,39.152230334,-121.561720034,"20111117 002",1.07,1,"not recorded","chinook",0.68,0
2011-11-17,39.152241445,-121.561642864,"20111117 003",1.08,1,"not recorded","chinook",0.6,0
2011-11-17,39.167808365,-121.536448502,"20111117 004",0.68,1,"not recorded","chinook",0.39,0
2011-11-17,39.167808868,-121.536538461,"20111117 005",1,1,"not recorded","chinook",0.58,0
2011-11-17,39.167833505,-121.536731707,"20111117 006",1.06,1,"not recorded","chinook",0.62,0
2011-11-17,39.167725521,-121.536649061,"20111117 007",1.01,1,"not recorded","chinook",0.54,0
2011-11-17,39.167695947,-121.536532598,"20111117 008",0.62,1,"not recorded","chinook",0.3,0
2011-11-17,39.167641445,-121.536637744,"20111117 009",0.89,1,"not recorded","chinook",0.38,0
2011-11-17,39.167581434,-121.536695069,"20111117 010",0.79,1,"not recorded","chinook",0.36,2
2011-11-17,39.167614974,-121.536758771,"20111117 011",1.14,1,"not recorded","chinook",0.54,0
2011-11-17,39.167515153,-121.536698718,"20111117 012",0.62,1,"not recorded","chinook",0.26,0
2011-11-17,39.169177214,-121.535197511,"20111117 013",0.75,1,"not recorded","chinook",0.38,0
2011-11-17,39.169170942,-121.53512808,"20111117 014",0.56,1,"not recorded","chinook",0.32,0
2011-11-17,39.169263176,-121.535059039,"20111117 015",0.74,1,"not recorded","chinook",0.46,0
2011-11-17,39.169347239,-121.534969462,"20111117 016",0.97,1,"not recorded","chinook",0.3,0
2011-11-17,39.16939622,-121.534895953,"20111117 017",0.85,1,"not recorded","chinook",0.3,0
2011-11-17,39.169492544,-121.534779134,"20111117 018",0.92,1,"not recorded","chinook",0.44,0
2011-11-17,39.169541707,-121.534677223,"20111117 019",0.58,1,"not recorded","chinook",0.3,0
2011-11-17,39.169703313,-121.534585759,"20111117 020",0.77,1,"not recorded","chinook",0.58,0
2011-11-17,39.170017832,-121.534643535,"20111117 021",0.47,1,"not recorded","chinook",0.44,0
2011-11-17,39.17891066,-121.523889287,"20111117 022",0.48,1,"not recorded","chinook",0.4,0
2011-11-17,39.182695103,-121.50596518,"20111117 023",0.65,1,"not recorded","chinook",0.4,0
2011-11-17,39.182641091,-121.505917537,"20111117 024",0.82,1,"not recorded","chinook",0.38,0
2011-11-17,39.182640738,-121.506044905,"20111117 025",0.81,1,"not recorded","chinook",0.32,0
2011-11-17,39.196536503,-121.466807813,"20111117 026",0.84,1,"not recorded","chinook",0.68,1
2011-11-17,39.196574156,-121.466714239,"20111117 027",0.88,1,"not recorded","chinook",0.58,0
2011-11-17,39.196631679,-121.466593943,"20111117 028",0.59,1,"not recorded","chinook",0.52,0
2011-11-17,39.196659951,-121.466584413,"20111117 029",0.38,1,"not recorded","chinook",0.29,0
2011-11-17,39.200568864,-121.460902109,"20111117 030",0.73,1,"not recorded","chinook",0.52,0
2011-11-17,39.200685788,-121.460561841,"20111117 031",0.58,1,"not recorded","chinook",0.43,0
2011-11-17,39.200792734,-121.460185341,"20111117 032",0.44,1,"not recorded","chinook",0.3,0
2011-11-17,39.202851846,-121.450897062,"20111117 033",0.83,1,"not recorded","chinook",0.42,5
2011-11-17,39.202736458,-121.450970547,"20111117 034",0.88,1,"not recorded","chinook",0.42,1
2011-11-17,39.20265277,-121.451090639,"20111117 035",0.99,1,"not recorded","chinook",0.4,0
2011-11-17,39.202671512,-121.451161702,"20111117 036",1.03,1,"not recorded","chinook",0.32,0
2011-11-17,39.202712186,-121.451295441,"20111117 037",0.67,1,"not recorded","chinook",0.27,0
2011-11-17,39.202577799,-121.451184801,"20111117 038",1.34,1,"not recorded","chinook",0.29,1
2011-11-17,39.202433186,-121.451288019,"20111117 039",0.8,1,"not recorded","chinook",0.44,0
2011-11-17,39.202419989,-121.451346201,"20111117 040",0.78,1,"not recorded","chinook",0.14,0
2011-11-17,39.202239321,-121.451463909,"20111117 041",0.65,1,"not recorded","chinook",0.46,0
2011-11-17,39.206415119,-121.447694876,"20111117 042",0.99,1,"not recorded","chinook",0.32,0
2011-11-17,39.206388864,-121.447838296,"20111117 043",1.41,1,"not recorded","chinook",0.53,0
2011-11-17,39.206446414,-121.447796894,"20111117 044",1.19,1,"not recorded","chinook",0.54,0
2011-11-17,39.206473842,-121.447922299,"20111117 045",0.87,1,"not recorded","chinook",0.45,0
2011-11-17,39.206392736,-121.448053033,"20111117 046",1.06,1,"not recorded","chinook",0.4,0
2011-11-17,39.206852424,-121.447654776,"20111117 047",0.36,1,"not recorded","chinook",0.25,0
2011-11-21,39.230506583,-121.28090514,"20111121 001",0.43,1,"not recorded","chinook",0.34,1
2011-11-21,39.230582806,-121.281324487,"20111121 002",0.42,1,"not recorded","chinook",0.32,0
2011-11-28,39.234721093,-121.273874232,"20111128 001",0.21,1,"not recorded","chinook",0.3,0
2011-11-28,39.230479389,-121.27851492,"20111128 002",0.5,1,"not recorded","chinook",0.56,0
2011-11-28,39.230497853,-121.280854445,"20111128 003",0.72,1,"not recorded","chinook",0.34,6
2011-12-20,39.220092579,-121.298821309,"20111220 001",0.37,1,"not recorded","chinook",0.22,0
2011-12-20,39.220058752,-121.298830022,"20111220 002",0.79,1,"not recorded","chinook",0.32,0
2011-12-20,39.220012609,-121.298829324,"20111220 003",0.65,1,"not recorded","chinook",0.35,0
2011-12-20,39.219968655,-121.298829171,"20111220 004",0.47,1,"not recorded","chinook",0.42,0
2011-12-20,39.219882077,-121.298870592,"20111220 005",0.55,1,"not recorded","chinook",0.56,0
2011-12-20,39.219819843,-121.298887931,"20111220 006",0.65,1,"not recorded","chinook",0.54,0
2011-12-20,39.219740413,-121.298897921,"20111220 007",0.5,1,"not recorded","chinook",0.48,0
2011-12-20,39.219653642,-121.298928269,"20111220 008",0.76,1,"not recorded","chinook",0.38,0
2011-12-20,39.218747847,-121.301964597,"20111220 009",0.646666666666667,1,"not recorded","chinook",0.86,1
2011-12-20,39.218789602,-121.301752459,"20111220 010",0.48,1,"not recorded","chinook",0.78,0
2011-12-20,39.219336991,-121.304510399,"20111220 011",0.35,1,"not recorded","chinook",0.54,0
2011-12-20,39.224289374,-121.309020665,"20111220 012",0.346666666666667,1,"not recorded","chinook",0.8,2
2011-12-21,39.219772633,-121.358838391,"20111221 001",0.42,1,"not recorded","chinook",0.44,0
2011-12-21,39.219711944,-121.358816644,"20111221 002",0.69,1,"not recorded","chinook",0.4,0
2011-12-21,39.219688486,-121.358612531,"20111221 003",1.24,1,"not recorded","chinook",0.48,0
2011-12-21,39.219691603,-121.358545613,"20111221 004",1.1,1,"not recorded","chinook",0.56,0
2011-12-21,39.219682378,-121.358908236,"20111221 005",0.88,1,"not recorded","chinook",0.24,0
2011-12-21,39.219527756,-121.358996643,"20111221 006",0.85,1,"not recorded","chinook",0.1,0
2011-12-21,39.217820744,-121.359615364,"20111221 007",0.75,1,"not recorded","chinook",0.42,0
2011-12-21,39.217759436,-121.359632147,"20111221 008",0.79,1,"not recorded","chinook",0.49,0
2011-12-21,39.217352613,-121.359745751,"20111221 009",0.82,1,"not recorded","chinook",0.55,0
2011-12-21,39.220549259,-121.380129863,"20111221 010",0.54,1,"not recorded","chinook",0.14,0
2011-12-21,39.220553964,-121.380246185,"20111221 011",0.77,1,"not recorded","chinook",0.16,0
2011-12-21,39.220562473,-121.380281281,"20111221 012",0.58,1,"not recorded","chinook",0.18,0
2011-12-21,39.220577363,-121.380322396,"20111221 013",0.75,1,"not recorded","chinook",0.26,0
2011-12-21,39.220443391,-121.386230876,"20111221 014",0.77,1,"not recorded","chinook",0.26,0
2011-12-21,39.220447866,-121.386340717,"20111221 015",0.61,1,"not recorded","chinook",0.2,0
2011-12-21,39.220418565,-121.386384615,"20111221 016",0.96,1,"not recorded","chinook",0.24,0
2011-12-21,39.225332543,-121.397498664,"20111221 017",0.89,1,"not recorded","chinook",0.5,0
2011-12-21,39.216571869,-121.422029762,"20111221 018",0.64,1,"not recorded","chinook",0.34,0
2011-12-21,39.216531545,-121.422247072,"20111221 019",0.61,1,"not recorded","chinook",0.36,2
2011-12-21,39.216549454,-121.422265556,"20111221 020",0.86,1,"not recorded","chinook",0.42,0
2011-12-21,39.216507945,-121.422333717,"20111221 021",0.59,1,"not recorded","chinook",0.42,0
2011-12-21,39.216490441,-121.42229569,"20111221 022",0.5,1,"not recorded","chinook",0.28,1
2011-12-21,39.216538563,-121.422439364,"20111221 023",1.03,1,"not recorded","chinook",0.46,0
2011-12-21,39.216514269,-121.422526002,"20111221 024",0.78,1,"not recorded","chinook",0.42,0
2011-12-21,39.216463935,-121.422563753,"20111221 025",0.82,1,"not recorded","chinook",0.32,0
2011-12-21,39.216430107,-121.422705547,"20111221 026",0.5,1,"not recorded","chinook",0.4,0
2011-12-21,39.216855786,-121.422387763,"20111221 027",0.5,1,"not recorded","chinook",0.44,0
2011-12-21,39.216776099,-121.422533869,"20111221 028",1.04,1,"not recorded","chinook",0.44,0
2011-12-21,39.216771441,-121.422627351,"20111221 029",0.94,1,"not recorded","chinook",0.4,0
2011-12-21,39.216720852,-121.422679681,"20111221 030",1.26,1,"not recorded","chinook",0.48,0
2011-12-21,39.216775827,-121.422753945,"20111221 031",0.39,1,"not recorded","chinook",0.22,0
2011-12-22,39.151443021,-121.563568077,"20111222 001",0.63,1,"not recorded","chinook",0.4,0
2011-12-22,39.151479173,-121.563571531,"20111222 002",0.42,1,"not recorded","chinook",0.24,0
2011-12-22,39.151415126,-121.563775005,"20111222 003",0.92,1,"not recorded","chinook",0.64,0
2011-12-22,39.151464494,-121.563852509,"20111222 004",0.54,1,"not recorded","chinook",0.3,0
2011-12-22,39.169685539,-121.534594157,"20111222 005",0.79,1,"not recorded","chinook",0.48,0
2011-12-22,39.16950828,-121.534811228,"20111222 006",0.85,1,"not recorded","chinook",0.42,0
2011-12-22,39.169451743,-121.534752693,"20111222 007",0.39,1,"not recorded","chinook",0.2,0
2011-12-22,39.169384132,-121.534906147,"20111222 008",0.86,1,"not recorded","chinook",0.38,0
2011-12-22,39.169445179,-121.534971833,"20111222 009",0.9,1,"not recorded","chinook",0.48,0
2011-12-22,39.169389525,-121.535100735,"20111222 010",1.09,1,"not recorded","chinook",0.46,0
2011-12-22,39.169257499,-121.534999581,"20111222 011",0.66,1,"not recorded","chinook",0.3,0
2011-12-22,39.169176622,-121.535206289,"20111222 012",0.87,1,"not recorded","chinook",0.42,0
2011-12-22,39.16911204,-121.535239325,"20111222 013",0.66,1,"not recorded","chinook",0.38,0
2011-12-22,39.167753988,-121.536464909,"20111222 014",0.44,1,"not recorded","chinook",0.36,0
2011-12-22,39.167805119,-121.536548923,"20111222 015",0.98,1,"not recorded","chinook",0.58,0
2011-12-22,39.16773979,-121.536655527,"20111222 016",1.07,1,"not recorded","chinook",0.62,0
2011-12-22,39.167631477,-121.536640045,"20111222 017",0.89,1,"not recorded","chinook",0.4,0
2011-12-22,39.16758978,-121.536702152,"20111222 018",0.66,1,"not recorded","chinook",0.38,0
2011-12-22,39.167521935,-121.536683149,"20111222 019",0.5,1,"not recorded","chinook",0.14,0
2011-12-22,39.182641344,-121.505918869,"20111222 020",0.66,1,"not recorded","chinook",0.4,0
2011-12-22,39.182644146,-121.506056452,"20111222 021",0.88,1,"not recorded","chinook",0.34,0
2011-12-22,39.186688936,-121.500413153,"20111222 022",0.44,1,"not recorded","chinook",0.32,0
2011-12-22,39.18666062,-121.500610375,"20111222 023",0.42,1,"not recorded","chinook",0.32,0
2011-12-22,39.194471087,-121.475960381,"20111222 024",0.54,1,"not recorded","chinook",0.6,0
2011-12-22,39.194368882,-121.470727718,"20111222 025",0.99,1,"not recorded","chinook",0.54,0
2011-12-22,39.194351674,-121.470824352,"20111222 026",0.88,1,"not recorded","chinook",0.64,0
2011-12-22,39.196618684,-121.46662656,"20111222 027",0.57,1,"not recorded","chinook",0.58,0
2011-12-22,39.200317213,-121.461623791,"20111222 028",0.61,1,"not recorded","chinook",0.56,0
2011-12-22,39.200574234,-121.460931991,"20111222 029",0.63,1,"not recorded","chinook",0.54,0
2011-12-22,39.202850758,-121.450905164,"20111222 030",0.7,1,"not recorded","chinook",0.42,0
2011-12-22,39.20283454,-121.450986404,"20111222 031",0.84,1,"not recorded","chinook",0.6,0
2011-12-22,39.202734772,-121.450973863,"20111222 032",1.19,1,"not recorded","chinook",0.46,0
2011-12-22,39.202664561,-121.45115647,"20111222 033",0.52,1,"not recorded","chinook",0.42,0
