"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2014-10-27T00:00:00Z","female",790,FALSE,"fresh","unspawned",1
"2011-10-13T00:00:00Z","female",790,TRUE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",795,FALSE,"non fresh","spawned",1
"2011-10-28T00:00:00Z","female",805,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",805,FALSE,"fresh","spawned",1
"2014-11-10T00:00:00Z","female",810,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",850,FALSE,"non fresh",NA,1
"2019-12-31T00:00:00Z","male",850,FALSE,"fresh",NA,1
"2014-11-18T00:00:00Z","female",850,TRUE,"non fresh","unspawned",1
"2011-12-01T00:00:00Z","male",875,FALSE,"fresh",NA,1
"2014-10-20T00:00:00Z","male",875,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",890,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",900,FALSE,"non fresh",NA,2
"2014-11-10T00:00:00Z","male",900,FALSE,"fresh",NA,1
"2014-11-18T00:00:00Z","female",920,TRUE,"non fresh","unspawned",1
"2014-11-10T00:00:00Z","female",925,FALSE,"fresh","spawned",1
"2014-11-18T00:00:00Z","female",930,FALSE,"fresh","spawned",1
"2014-11-18T00:00:00Z","female",930,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",935,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",950,FALSE,"non fresh",NA,1
"2014-11-24T00:00:00Z","male",955,FALSE,"fresh",NA,1
"2014-12-08T00:00:00Z","male",955,FALSE,"fresh",NA,1
"2014-11-18T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2011-10-13T00:00:00Z","male",1020,FALSE,"fresh",NA,1
"2015-11-19T00:00:00Z","female",350,FALSE,"fresh","unspawned",1
"2015-11-19T00:00:00Z","male",525,TRUE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",530,FALSE,"fresh",NA,1
"2015-12-02T00:00:00Z","male",540,FALSE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",570,FALSE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",570,TRUE,"fresh",NA,1
"2011-10-13T00:00:00Z","male",584,FALSE,"fresh",NA,1
"2014-11-18T00:00:00Z","male",590,TRUE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",595,FALSE,"non fresh",NA,1
"2011-11-10T00:00:00Z","male",600,FALSE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",605,FALSE,"non fresh",NA,1
"2020-12-08T00:00:00Z","female",610,FALSE,"non fresh","spawned",1
"2014-11-18T00:00:00Z","male",615,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",635,FALSE,"non fresh",NA,1
"2011-10-28T00:00:00Z","male",635,TRUE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",650,TRUE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",655,FALSE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",660,FALSE,"fresh",NA,1
"2015-11-19T00:00:00Z","male",660,FALSE,"non fresh",NA,1
"2011-12-22T00:00:00Z","male",665,TRUE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",670,FALSE,"non fresh",NA,1
"2015-12-02T00:00:00Z","male",670,FALSE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",670,TRUE,"non fresh",NA,1
"2013-11-19T00:00:00Z","male",680,FALSE,"non fresh",NA,1
"2016-11-01T00:00:00Z","male",680,FALSE,"fresh",NA,1
"2011-11-23T00:00:00Z","male",700,FALSE,"non fresh",NA,1
"2009-11-13T00:00:00Z","female",700,NA,NA,NA,1
"2013-11-19T00:00:00Z","male",710,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","female",710,TRUE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","male",720,FALSE,"non fresh",NA,1
"2016-11-15T00:00:00Z","female",725,TRUE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",730,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",750,FALSE,"fresh",NA,1
"2011-11-23T00:00:00Z","female",760,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",760,FALSE,"fresh","spawned",1
"2013-12-04T00:00:00Z","female",760,TRUE,"fresh","spawned",1
"2009-10-15T00:00:00Z","female",760,NA,NA,NA,1
"2009-11-13T00:00:00Z","female",769,NA,NA,NA,1
"2011-11-10T00:00:00Z","female",770,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",770,FALSE,"non fresh","spawned",1
"2013-10-15T00:00:00Z","male",770,FALSE,"non fresh",NA,1
"2011-11-17T00:00:00Z","female",780,FALSE,"non fresh","unspawned",1
"2013-11-05T00:00:00Z","female",780,TRUE,"non fresh","spawned",1
"2013-10-08T00:00:00Z","male",780,TRUE,"non fresh",NA,1
"2011-11-03T00:00:00Z","female",785,FALSE,"fresh","spawned",1
"2011-11-10T00:00:00Z","female",785,FALSE,"fresh","spawned",1
"2011-11-23T00:00:00Z","female",790,FALSE,"non fresh","spawned",1
"2011-11-10T00:00:00Z","female",795,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",795,FALSE,"fresh","spawned",1
"2011-11-23T00:00:00Z","female",800,FALSE,"non fresh","spawned",1
"2011-12-08T00:00:00Z","female",800,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",800,FALSE,"fresh","spawned",1
"2016-11-07T00:00:00Z","female",800,TRUE,"fresh","spawned",1
"2011-11-03T00:00:00Z","female",805,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",805,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","female",810,FALSE,"fresh","spawned",1
"2013-11-19T00:00:00Z","female",815,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",820,FALSE,"non fresh","spawned",2
"2009-11-05T00:00:00Z","female",820,NA,NA,NA,1
"2014-12-29T00:00:00Z","male",825,FALSE,"fresh",NA,1
"2013-11-14T00:00:00Z","female",830,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",830,FALSE,"non fresh",NA,1
"2016-11-07T00:00:00Z","female",835,FALSE,"fresh","spawned",1
"2019-10-16T00:00:00Z","male",839,FALSE,"non fresh",NA,1
"2013-11-19T00:00:00Z","female",850,FALSE,"fresh","spawned",1
"2011-10-13T00:00:00Z","female",850,TRUE,"non fresh","spawned",1
"2014-11-18T00:00:00Z","female",855,FALSE,"non fresh","spawned",1
"2014-11-03T00:00:00Z","male",855,FALSE,"non fresh",NA,1
"2013-10-15T00:00:00Z","female",860,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",860,FALSE,"non fresh",NA,1
"2014-11-03T00:00:00Z","male",860,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",865,TRUE,"fresh",NA,1
"2011-11-03T00:00:00Z","female",875,FALSE,"fresh","spawned",1
"2014-11-18T00:00:00Z","female",875,FALSE,"non fresh","spawned",1
"2014-11-18T00:00:00Z","female",880,FALSE,"fresh","spawned",1
"2011-11-03T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",880,FALSE,"non fresh",NA,2
"2014-11-18T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",880,TRUE,"non fresh",NA,1
"2011-10-13T00:00:00Z","male",882,TRUE,"non fresh",NA,1
"2014-11-24T00:00:00Z","female",895,FALSE,"fresh","spawned",1
"2014-11-18T00:00:00Z","male",900,FALSE,"non fresh",NA,1
"2015-12-02T00:00:00Z","female",900,TRUE,"non fresh","spawned",1
"2014-11-18T00:00:00Z","female",905,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",910,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",910,TRUE,"non fresh",NA,1
"2013-10-15T00:00:00Z","male",920,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",920,TRUE,"non fresh",NA,1
"2019-12-31T00:00:00Z","male",930,FALSE,"non fresh",NA,1
"2011-11-10T00:00:00Z","female",940,FALSE,"non fresh","spawned",1
"2014-11-18T00:00:00Z","female",945,FALSE,"non fresh","spawned",1
"2011-12-08T00:00:00Z","male",950,FALSE,"fresh",NA,1
"2011-11-23T00:00:00Z","male",950,TRUE,"non fresh",NA,1
"2014-11-24T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2014-12-08T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2014-11-18T00:00:00Z","male",980,FALSE,"non fresh",NA,1
"2009-11-13T00:00:00Z","male",1010,NA,NA,NA,1
"2013-11-14T00:00:00Z","male",1140,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",535,FALSE,"non fresh",NA,1
"2020-11-23T00:00:00Z","male",542,NA,"non fresh","unspawned",1
"2015-11-19T00:00:00Z","male",560,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",560,TRUE,"fresh",NA,1
"2011-10-20T00:00:00Z","male",570,FALSE,"non fresh",NA,1
"2014-11-10T00:00:00Z","male",570,FALSE,"fresh",NA,1
"2019-10-29T00:00:00Z","male",596,FALSE,"fresh",NA,1
"2015-12-02T00:00:00Z","female",600,FALSE,"fresh","spawned",1
"2017-12-19T00:00:00Z","male",600,FALSE,"fresh",NA,1
"2014-11-03T00:00:00Z","male",600,TRUE,"fresh",NA,1
"2019-10-22T00:00:00Z","male",605,FALSE,"fresh",NA,1
"2011-11-10T00:00:00Z","male",610,FALSE,"non fresh",NA,1
"2014-11-03T00:00:00Z","male",615,FALSE,"fresh",NA,1
"2014-11-10T00:00:00Z","male",620,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",630,TRUE,"fresh",NA,1
"2011-12-01T00:00:00Z","male",635,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","female",645,FALSE,"non fresh","spawned",1
"2015-11-19T00:00:00Z","male",645,FALSE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",655,TRUE,"non fresh",NA,1
"2013-11-19T00:00:00Z","male",660,FALSE,"non fresh",NA,1
"2014-11-17T00:00:00Z","female",660,TRUE,"fresh","spawned",1
"2013-11-05T00:00:00Z","male",680,FALSE,"non fresh",NA,1
"2011-11-23T00:00:00Z","male",695,TRUE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",695,TRUE,"non fresh",NA,1
"2013-11-05T00:00:00Z","female",710,FALSE,"fresh","spawned",2
"2013-11-14T00:00:00Z","female",720,FALSE,"non fresh","spawned",1
"2019-10-16T00:00:00Z","male",725,FALSE,"fresh",NA,1
"2019-10-29T00:00:00Z","female",731,FALSE,"fresh","spawned",1
"2011-11-10T00:00:00Z","female",740,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","female",740,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","female",740,FALSE,"fresh","spawned",1
"2014-11-10T00:00:00Z","female",740,FALSE,"non fresh","spawned",1
"2011-11-10T00:00:00Z","male",745,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","female",760,TRUE,"fresh","spawned",1
"2012-01-04T00:00:00Z","female",770,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",770,FALSE,"fresh","spawned",2
"2015-11-19T00:00:00Z","female",770,FALSE,"non fresh","spawned",1
"2015-11-10T00:00:00Z","male",770,TRUE,"fresh",NA,1
"2020-11-23T00:00:00Z","female",774,FALSE,"fresh","spawned",1
"2013-10-29T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2013-10-22T00:00:00Z","male",785,FALSE,"fresh",NA,1
"2013-11-19T00:00:00Z","male",790,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",790,TRUE,"non fresh",NA,1
"2011-12-01T00:00:00Z","female",800,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","female",800,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","male",800,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","female",800,TRUE,"fresh","spawned",1
"2013-11-05T00:00:00Z","female",810,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",820,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","female",820,FALSE,"non fresh","unspawned",1
"2013-10-15T00:00:00Z","male",820,FALSE,"fresh",NA,1
"2021-12-01T00:00:00Z","female",820,TRUE,"non fresh","spawned",1
"2011-10-13T00:00:00Z","male",825,FALSE,"fresh",NA,1
"2013-11-19T00:00:00Z","female",830,FALSE,"non fresh","spawned",1
"2014-11-10T00:00:00Z","female",830,FALSE,"fresh","spawned",1
"2013-11-05T00:00:00Z","male",830,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","female",835,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",835,FALSE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",840,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",840,FALSE,"non fresh",NA,2
"2011-10-20T00:00:00Z","male",850,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",850,TRUE,"non fresh",NA,1
"2011-12-29T00:00:00Z","female",860,FALSE,"non fresh","spawned",1
"2015-11-19T00:00:00Z","female",860,FALSE,"non fresh","spawned",1
"2011-11-10T00:00:00Z","male",860,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","female",860,TRUE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",870,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",870,FALSE,"fresh",NA,1
"2013-12-11T00:00:00Z","male",875,FALSE,"non fresh",NA,1
"2013-11-26T00:00:00Z","female",880,FALSE,"fresh","unspawned",1
"2011-10-20T00:00:00Z","male",880,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-10-15T00:00:00Z","male",885,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",890,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","female",895,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","male",895,FALSE,"non fresh",NA,1
"2015-11-19T00:00:00Z","male",895,FALSE,"fresh",NA,1
"2011-12-08T00:00:00Z","female",900,FALSE,"fresh","spawned",1
"2013-11-05T00:00:00Z","male",900,FALSE,"non fresh",NA,1
"2013-11-19T00:00:00Z","male",900,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",905,FALSE,"fresh",NA,1
"2013-11-14T00:00:00Z","male",910,FALSE,"non fresh",NA,1
"2020-11-09T00:00:00Z","male",916,FALSE,"fresh","unspawned",1
"2014-11-10T00:00:00Z","female",920,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","male",920,FALSE,"fresh",NA,1
"2015-12-08T00:00:00Z","female",930,FALSE,"fresh","spawned",1
"2013-10-29T00:00:00Z","female",935,FALSE,"fresh","spawned",1
"2014-12-01T00:00:00Z","female",940,FALSE,"fresh","spawned",1
"2013-11-19T00:00:00Z","male",950,FALSE,"fresh",NA,1
"2011-10-13T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",970,FALSE,"non fresh",NA,1
"2014-11-10T00:00:00Z","male",990,FALSE,"non fresh",NA,1
"2014-11-10T00:00:00Z","male",1000,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",1020,FALSE,"non fresh",NA,1
"2014-11-10T00:00:00Z","male",1030,FALSE,"fresh",NA,1
"2014-11-03T00:00:00Z","male",1060,FALSE,"non fresh",NA,1
"2014-11-03T00:00:00Z","male",1100,FALSE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",535,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",595,FALSE,"non fresh",NA,1
"2021-11-24T00:00:00Z","male",693,FALSE,"fresh","unspawned",1
"2013-10-29T00:00:00Z","male",795,FALSE,"fresh",NA,1
"2015-11-19T00:00:00Z","female",825,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",935,FALSE,"non fresh",NA,1
"2014-11-03T00:00:00Z","male",1010,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",1020,TRUE,"fresh",NA,1
"2011-10-28T00:00:00Z","male",590,FALSE,"fresh",NA,1
"2011-11-10T00:00:00Z","male",600,FALSE,"non fresh",NA,1
"2015-12-02T00:00:00Z","male",615,TRUE,"non fresh",NA,1
"2015-11-18T00:00:00Z","male",650,FALSE,"non fresh",NA,1
"2011-10-28T00:00:00Z","female",670,TRUE,"non fresh","spawned",1
"2014-11-17T00:00:00Z","male",680,TRUE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",730,TRUE,"fresh",NA,1
"2015-11-04T00:00:00Z","female",740,FALSE,"fresh","unspawned",1
"2013-10-29T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2015-12-02T00:00:00Z","male",780,FALSE,"non fresh",NA,1
"2015-11-18T00:00:00Z","female",790,FALSE,"fresh","spawned",1
"2015-12-02T00:00:00Z","male",795,FALSE,"non fresh",NA,1
"2014-12-08T00:00:00Z","female",800,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","female",805,FALSE,"fresh","spawned",1
"2011-10-20T00:00:00Z","male",811,FALSE,"fresh",NA,1
"2015-11-18T00:00:00Z","male",820,FALSE,"fresh",NA,1
"2015-11-18T00:00:00Z","female",830,FALSE,"fresh","spawned",1
"2013-10-29T00:00:00Z","male",830,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",840,FALSE,"fresh",NA,1
"2015-12-02T00:00:00Z","female",865,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",870,FALSE,"non fresh",NA,1
"2015-12-02T00:00:00Z","male",870,FALSE,"fresh",NA,1
"2014-11-17T00:00:00Z","female",915,TRUE,"non fresh","spawned",1
"2014-11-17T00:00:00Z","male",950,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",536,FALSE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",550,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","male",562,FALSE,"non fresh",NA,1
"2014-12-08T00:00:00Z","male",570,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","male",574,FALSE,"non fresh",NA,1
"2015-12-30T00:00:00Z","female",575,TRUE,"non fresh","spawned",1
"2015-11-18T00:00:00Z","male",590,FALSE,"fresh",NA,1
"2011-10-20T00:00:00Z","male",605,TRUE,"non fresh",NA,1
"2016-11-07T00:00:00Z","male",615,FALSE,"non fresh",NA,1
"2017-12-06T00:00:00Z","male",630,FALSE,"non fresh",NA,1
"2015-11-18T00:00:00Z","male",640,FALSE,"fresh",NA,1
"2014-12-15T00:00:00Z","male",665,TRUE,"non fresh",NA,1
"2015-11-24T00:00:00Z","female",670,FALSE,"fresh","spawned",1
"2014-12-01T00:00:00Z","female",675,FALSE,"fresh","spawned",1
"2014-10-27T00:00:00Z","male",680,FALSE,"non fresh",NA,1
"2016-10-20T00:00:00Z","female",710,FALSE,"non fresh","unspawned",1
"2014-11-10T00:00:00Z","female",735,FALSE,"fresh","spawned",1
"2015-11-10T00:00:00Z","female",740,TRUE,"fresh","unspawned",1
"2013-11-05T00:00:00Z","female",755,FALSE,"fresh","spawned",1
"2015-12-02T00:00:00Z","female",755,FALSE,"non fresh","unspawned",1
"2013-11-05T00:00:00Z","female",775,TRUE,"non fresh","spawned",1
"2013-11-06T00:00:00Z","female",780,FALSE,"fresh","spawned",1
"2014-11-03T00:00:00Z","male",780,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",790,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",790,FALSE,"fresh",NA,1
"2013-11-14T00:00:00Z","female",800,FALSE,"fresh","spawned",1
"2016-11-07T00:00:00Z","female",800,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",805,TRUE,"fresh",NA,1
"2014-11-03T00:00:00Z","female",810,FALSE,"non fresh","spawned",1
"2016-11-07T00:00:00Z","female",810,FALSE,"fresh","spawned",1
"2013-11-05T00:00:00Z","female",820,FALSE,"non fresh","spawned",1
"2014-11-03T00:00:00Z","female",820,TRUE,"fresh","spawned",1
"2014-11-03T00:00:00Z","male",830,FALSE,"non fresh",NA,1
"2014-11-03T00:00:00Z","female",835,FALSE,"fresh","spawned",1
"2013-12-11T00:00:00Z","female",840,FALSE,"fresh","spawned",1
"2013-10-29T00:00:00Z","male",840,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",845,TRUE,"non fresh",NA,1
"2013-11-26T00:00:00Z","male",850,FALSE,"fresh",NA,1
"2014-12-08T00:00:00Z","female",855,TRUE,"fresh","spawned",1
"2011-10-20T00:00:00Z","male",860,FALSE,"non fresh",NA,1
"2014-11-24T00:00:00Z","female",865,FALSE,"non fresh","spawned",1
"2013-10-15T00:00:00Z","male",865,FALSE,"fresh",NA,1
"2013-11-06T00:00:00Z","male",870,FALSE,"fresh",NA,1
"2013-11-06T00:00:00Z","male",875,FALSE,"fresh",NA,1
"2014-12-15T00:00:00Z","female",880,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",880,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",885,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",895,FALSE,"fresh",NA,1
"2014-11-10T00:00:00Z","female",930,FALSE,"non fresh","spawned",1
"2011-10-20T00:00:00Z","male",932,FALSE,"non fresh",NA,1
"2014-10-27T00:00:00Z","female",970,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","male",970,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",1040,FALSE,"non fresh",NA,1
"2015-11-18T00:00:00Z","female",450,FALSE,"non fresh","spawned",1
"2011-11-17T00:00:00Z","male",510,FALSE,"non fresh",NA,1
"2015-11-04T00:00:00Z","male",550,FALSE,"fresh",NA,1
"2015-11-10T00:00:00Z","male",580,FALSE,"fresh",NA,1
"2014-11-17T00:00:00Z","male",590,FALSE,"fresh",NA,1
"2014-11-24T00:00:00Z","male",595,FALSE,"non fresh",NA,1
"2014-11-24T00:00:00Z","male",610,FALSE,"fresh",NA,1
"2017-12-06T00:00:00Z","male",610,FALSE,"fresh",NA,1
"2011-11-23T00:00:00Z","male",620,FALSE,"non fresh",NA,1
"2014-11-24T00:00:00Z","male",645,TRUE,"fresh",NA,1
"2011-10-28T00:00:00Z","male",660,FALSE,"non fresh",NA,1
"2014-11-10T00:00:00Z","male",670,TRUE,"non fresh",NA,1
"2015-11-18T00:00:00Z","female",680,FALSE,"fresh","spawned",1
"2014-11-17T00:00:00Z","male",680,FALSE,"fresh",NA,1
"2021-11-24T00:00:00Z","male",686,FALSE,"non fresh","unspawned",1
"2015-11-24T00:00:00Z","female",690,FALSE,"fresh","spawned",2
"2012-01-12T00:00:00Z","female",690,TRUE,"fresh","spawned",1
"2015-12-02T00:00:00Z","female",705,FALSE,"non fresh","unspawned",1
"2016-10-27T00:00:00Z","female",710,FALSE,"fresh","spawned",1
"2016-10-27T00:00:00Z","female",720,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",720,FALSE,"fresh",NA,1
"2013-11-14T00:00:00Z","female",730,FALSE,"non fresh","spawned",1
"2014-11-24T00:00:00Z","female",730,FALSE,"non fresh","spawned",1
"2015-11-24T00:00:00Z","female",730,FALSE,"fresh","spawned",1
"2016-10-27T00:00:00Z","female",730,FALSE,"fresh","spawned",1
"2019-11-04T00:00:00Z","female",740,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",750,FALSE,"non fresh","spawned",1
"2011-12-08T00:00:00Z","female",752,FALSE,"non fresh","spawned",1
"2015-11-24T00:00:00Z","female",760,FALSE,"non fresh","spawned",1
"2013-11-20T00:00:00Z","female",765,FALSE,"fresh","spawned",2
"2013-11-14T00:00:00Z","female",770,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",780,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","female",780,TRUE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",790,FALSE,"non fresh","spawned",1
"2021-11-24T00:00:00Z","male",799,FALSE,"non fresh","unspawned",1
"2011-11-10T00:00:00Z","female",800,FALSE,"fresh","spawned",1
"2019-11-13T00:00:00Z","male",806,FALSE,"fresh",NA,1
"2014-11-17T00:00:00Z","female",810,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","female",820,FALSE,"non fresh","spawned",2
"2014-11-17T00:00:00Z","female",820,FALSE,"non fresh","spawned",1
"2015-11-18T00:00:00Z","female",830,FALSE,"non fresh","spawned",1
"2011-11-17T00:00:00Z","female",832,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",835,FALSE,"non fresh","spawned",1
"2014-11-24T00:00:00Z","female",835,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",840,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","female",850,FALSE,"non fresh","spawned",1
"2014-11-17T00:00:00Z","female",850,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",850,FALSE,"non fresh",NA,1
"2013-11-20T00:00:00Z","female",860,FALSE,"fresh","spawned",1
"2016-11-15T00:00:00Z","female",860,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","male",860,FALSE,"fresh",NA,2
"2013-11-14T00:00:00Z","female",860,TRUE,"non fresh","spawned",2
"2011-12-08T00:00:00Z","female",870,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","male",870,FALSE,"non fresh",NA,2
"2020-11-19T00:00:00Z","male",872,FALSE,"non fresh","unspawned",1
"2014-11-24T00:00:00Z","female",875,FALSE,"fresh","spawned",1
"2021-12-09T00:00:00Z","male",877,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",880,FALSE,"non fresh",NA,2
"2014-11-24T00:00:00Z","female",890,FALSE,"fresh","spawned",1
"2013-11-14T00:00:00Z","male",890,TRUE,"non fresh",NA,1
"2013-11-20T00:00:00Z","male",900,FALSE,"fresh",NA,1
"2014-11-17T00:00:00Z","female",910,FALSE,"non fresh","spawned",1
"2014-11-24T00:00:00Z","female",910,FALSE,"non fresh","spawned",1
"2013-11-14T00:00:00Z","male",910,FALSE,"fresh",NA,1
"2013-11-20T00:00:00Z","male",910,FALSE,"non fresh",NA,1
"2011-12-22T00:00:00Z","male",915,FALSE,"fresh",NA,1
"2019-10-22T00:00:00Z","male",920,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",925,FALSE,"non fresh",NA,1
"2013-11-14T00:00:00Z","male",930,FALSE,"non fresh",NA,1
"2014-10-27T00:00:00Z","male",940,FALSE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",950,FALSE,"non fresh",NA,1
"2011-10-20T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2013-10-15T00:00:00Z","male",960,FALSE,"fresh",NA,1
"2014-11-17T00:00:00Z","male",960,FALSE,"fresh",NA,1
"2014-11-24T00:00:00Z","male",960,FALSE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",970,FALSE,"fresh",NA,1
